,movieId,title
90,91,Mary Reilly
91,92,Vampire in Brooklyn
92,93,Beautiful Girls
93,94,Broken Arrow
94,95,A Midwinter's Tale
95,96,La Haine
96,97,Shopping
97,98,Heidi Fleiss: Hollywood Madam
98,99,City Hall
99,100,Bottle Rocket
100,101,Mr. Wrong
101,102,Unforgettable
102,103,Happy Gilmore
103,104,The Bridges of Madison County
104,105,Nobody Loves Me
105,106,Muppet Treasure Island
106,107,Catwalk
107,108,Headless Body in Topless Bar
108,109,Braveheart
109,110,Taxi Driver
110,111,Rumble in the Bronx
111,112,Before and After
112,113,Margaret's Museum
113,114,Happiness Is in the Field
114,115,Anne Frank Remembered
115,116,The Young Poisoner's Handbook
116,117,If Lucy Fell
117,118,Steal Big Steal Little
118,119,Race the Sun
119,120,The Boys of St. Vincent
120,121,Boomerang
121,122,Chungking Express
122,123,The Star Maker
123,124,Flirting with Disaster
124,125,The Neverending Story III: Escape from Fantasia
125,126,The Silences of the Palace
126,127,Jupiter's Wife
127,128,Pie in the Sky
128,129,Angela
129,130,Frankie Starlight
130,131,Jade
131,132,Nueba Yol
132,133,Sonic Outlaws
133,134,Down Periscope
134,135,From the Journals of Jean Seberg
135,136,Man of the Year
136,137,The Neon Bible
137,138,Target
138,139,Up Close & Personal
139,140,The Birdcage
140,141,Virgin Mary
141,142,The Brothers McMullen
142,143,Bad Boys
143,144,The Amazing Panda Adventure
144,145,The Basketball Diaries
145,146,An Awfully Big Adventure
146,147,Amateur
147,148,Apollo 13
148,149,Rob Roy
149,150,The Addiction
150,151,Batman Forever
151,152,Belle de Jour
152,153,Beyond Rangoon
153,154,Blue in the Face
154,155,Canadian Bacon
155,156,Casper
156,157,Clockers
157,158,Congo
158,159,Crimson Tide
159,160,Crumb
160,161,Desperado
161,162,Devil in a Blue Dress
162,163,Die Hard: With a Vengeance
163,164,The Doom Generation
164,165,Feast of July
165,166,First Knight
166,167,Free Willy 2 - The Adventure Home
167,168,Hackers
168,169,Jeffrey
169,170,Johnny Mnemonic
170,171,Judge Dredd
171,172,Jury Duty
172,173,Kids
173,174,Living in Oblivion
174,175,Lord of Illusions
175,176,Love & Human Remains
176,177,Mad Love
177,178,Mallrats
178,179,Mighty Morphin Power Rangers: The Movie
179,180,Moonlight and Valentino
180,181,Mute Witness
181,182,Nadja
182,183,The Net
183,184,Nine Months
184,185,Party Girl
185,186,The Prophecy
186,187,Reckless
187,188,Safe
188,189,The Scarlet Letter
189,190,The Show
190,191,Showgirls
191,192,Smoke
192,193,Something to Talk About
193,194,Species
194,195,The Stars Fell on Henrietta
195,196,Strange Days
196,197,The Umbrellas of Cherbourg
197,198,The Tie That Binds
198,199,Three Wishes
199,200,Total Eclipse
200,201,"To Wong Foo, Thanks for Everything! Julie Newmar"
201,202,Under Siege 2: Dark Territory
202,203,Unstrung Heroes
203,204,Unzipped
204,205,A Walk in the Clouds
205,206,Waterworld
206,207,White Man's Burden
207,208,Wild Bill
208,209,The Browning Version
209,210,Bushwhacked
210,211,Burnt by the Sun
211,212,Before the Rain
212,213,Before Sunrise
213,214,Billy Madison
214,215,The Babysitter
215,216,Boys on the Side
216,217,The Cure
217,218,Castle Freak
218,219,Circle of Friends
219,220,Clerks
220,221,Don Juan DeMarco
221,222,Disclosure
222,223,Dream Man
223,224,Drop Zone
224,225,Destiny Turns on the Radio
225,226,Death and the Maiden
226,227,Dolores Claiborne
227,228,Dumb and Dumber
228,229,Eat Drink Man Woman
229,230,Exotica
230,231,Exit to Eden
231,232,Ed Wood
232,233,French Kiss
233,234,Forget Paris
234,235,Far from Home: The Adventures of Yellow Dog
235,236,A Goofy Movie
236,237,Hideaway
237,238,Fluke
238,239,Farinelli
239,240,Gordy
240,241,Gumby: The Movie
241,242,The Glass Shield
242,243,Hoop Dreams
243,244,Heavenly Creatures
244,245,Houseguest
245,246,Immortal Beloved
246,247,Heavyweights
247,248,The Hunted
248,249,I.Q.
249,250,Interview with the Vampire
250,251,Jefferson in Paris
251,252,The Jerky Boys
252,253,Junior
253,254,Just Cause
254,255,A Kid in King Arthur's Court
255,256,Kiss of Death
256,257,Star Wars
257,258,Little Women
258,259,A Little Princess
259,260,Ladybird Ladybird
260,261,L'Enfer
261,262,Like Water for Chocolate
262,263,Legends of the Fall
263,264,Major Payne
264,265,Little Odessa
265,266,Mi Vida Loca
266,267,Love Affair
267,268,Losing Isaiah
268,269,The Madness of King George
269,270,Mary Shelley's Frankenstein
270,271,Man of the House
271,272,Mixed Nuts
272,273,Milk Money
273,274,Miracle on 34th Street
274,275,Miami Rhapsody
275,276,My Family
276,277,Murder in the First
277,278,Nobody's Fool
278,279,Nell
279,280,New Jersey Drive
280,281,New York Cop
281,282,Beyond Bedlam
282,283,Nemesis 2 - Nebula
283,284,Nina Takes a Lover
284,285,Natural Born Killers
285,286,Only You
286,287,Once Were Warriors
287,288,Poison Ivy II: Lily
288,289,Outbreak
289,290,Leon: The Professional
290,291,The Perez Family
291,292,A Pyromaniac's Love Story
292,293,Pulp Fiction
293,294,Panther
294,295,Pushing Hands
295,296,Priest
296,297,Quiz Show
297,298,Picture Bride
298,299,Queen Margot
299,300,The Quick and the Dead
300,301,Roommates
301,302,Prêt-à-Porter
302,303,Three Colors: Red
303,304,Three Colors: Blue
304,305,Three Colors: White
305,306,"Red Firecracker, Green Firecracker"
306,307,Rent-a-Kid
307,308,Relative Fear
308,309,Stuart Saves His Family
309,310,The Swan Princess
310,311,The Secret of Roan Inish
311,312,The Specialist
312,313,Stargate
313,314,The Santa Clause
314,315,The Shawshank Redemption
315,316,Shallow Grave
316,317,Suture
317,318,Strawberry and Chocolate
318,319,Swimming with Sharks
319,320,The Sum of Us
320,321,Senior Trip
321,322,To Live
322,323,Tank Girl
323,324,Tales from the Crypt: Demon Knight
324,325,Star Trek: Generations
325,326,Tales from the Hood
326,327,Tom & Viv
327,328,Village of the Damned
328,329,Tommy Boy
329,330,Vanya on 42nd Street
330,331,The Underneath
331,332,The Walking Dead
332,333,What's Eating Gilbert Grape
333,334,Virtuosity
334,335,While You Were Sleeping
335,336,The War
336,337,Double Happiness
337,338,Muriel's Wedding
338,339,The Baby-Sitters Club
339,340,Ace Ventura: Pet Detective
340,341,"The Adventures of Priscilla, Queen of the Desert"
341,342,Backbeat
342,343,Bitter Moon
343,344,Bullets Over Broadway
344,345,Clear and Present Danger
345,346,The Client
346,347,"Corrina, Corrina"
347,348,Crooklyn
348,349,The Crow
349,350,Cobb
350,351,The Flintstones
351,352,Forrest Gump
352,353,Four Weddings and a Funeral
353,354,Higher Learning
354,355,I Like It Like That
355,356,I Love Trouble
356,357,It Could Happen to You
357,358,The Jungle Book
358,359,"The Wonderful, Horrible Life of Leni Riefenstahl"
359,360,The Lion King
360,361,Little Buddha
361,362,New Nightmare
362,363,The Mask
363,364,Maverick
364,365,Mrs. Parker and the Vicious Circle
365,366,The Naked Gun 33⅓: The Final Insult
366,367,The Paper
367,368,Reality Bites
368,369,Red Rock West
369,370,Ri¢hie Ri¢h
370,371,Safe Passage
371,372,The River Wild
372,373,Speed
373,374,Speechless
374,375,Timecop
375,376,True Lies
376,377,When a Man Loves a Woman
377,378,Wolf
378,379,Wyatt Earp
379,380,Bad Company
380,381,A Man of No Importance
381,382,S.F.W.
382,383,A Low Down Dirty Shame
383,384,"Boys Life: Three Stories of Love, Lust, and Liberation"
384,385,Colonel Chabert
385,386,"Faster, Pussycat! Kill! Kill!"
386,387,Jason's Lyric
387,388,The Secret Adventures of Tom Thumb
388,389,Street Fighter
389,390,Coldblooded
390,391,Desert Winds
391,392,Fall Time
392,393,The Fear
393,394,Frank and Ollie
394,395,Girl in the Cadillac
395,396,Homage
396,397,Mirage
397,398,Open Season
398,399,Dos Crímenes
399,400,Brother Minister: The Assassination of Malcolm X
400,401,Highlander: The Final Dimension
401,402,Federal Hill
402,403,In the Mouth of Madness
403,404,8 Seconds
404,405,Above the Rim
405,406,Addams Family Values
406,407,Martin Lawrence: You So Crazy
407,408,The Age of Innocence
408,409,Airheads
409,410,The Air Up There
410,411,Another Stakeout
411,412,Bad Girls
412,413,Barcelona
413,414,Being Human
414,415,The Beverly Hillbillies
415,416,Beverly Hills Cop III
416,417,Black Beauty
417,418,Blink
418,419,Blown Away
419,420,Blue Chips
420,421,Blue Sky
421,422,Body Snatchers
422,423,Boxing Helena
423,424,A Bronx Tale
424,425,Cabin Boy
425,426,Calendar Girl
426,427,Carlito's Way
427,428,City Slickers II: The Legend of Curly's Gold
428,429,Clean Slate
429,430,Cliffhanger
430,431,Coneheads
431,432,Color of Night
432,433,Cops & Robbersons
433,434,The Cowboy Way
434,435,Dangerous Game
435,436,Dave
436,437,Dazed and Confused
437,438,Demolition Man
438,439,The Endless Summer 2
439,440,Even Cowgirls Get the Blues
440,441,Fatal Instinct
441,442,Farewell My Concubine
442,443,The Favor
443,444,Fearless
444,445,Fear of a Black Hat
445,446,With Honors
446,447,Flesh and Bone
447,448,Widows' Peak
448,449,For Love or Money
449,450,The Firm
450,451,Free Willy
451,452,Fresh
452,453,The Fugitive
453,454,Geronimo: An American Legend
454,455,The Getaway
455,456,Getting Even with Dad
456,457,Go Fish
457,458,A Good Man in Africa
458,459,Guilty as Sin
459,460,Hard Target
460,461,Heaven & Earth
461,462,Hot Shots! Part Deux
462,463,Live Nude Girls
463,464,The Englishman Who Went Up a Hill But Came Down a Mountain
464,465,The House of the Spirits
465,466,House Party 3
466,467,The Hudsucker Proxy
467,468,I'll Do Anything
468,469,In the Army Now
469,470,In the Line of Fire
470,471,In the Name of the Father
471,472,The Inkwell
472,473,What's Love Got to Do with It
473,474,Jimmy Hollywood
474,475,Judgment Night
475,476,Jurassic Park
476,477,Kalifornia
477,478,Killing Zoe
478,479,King of the Hill
479,480,Lassie
480,481,Last Action Hero
481,482,Life With Mikey
482,483,Lightning Jack
483,484,M. Butterfly
484,485,Made in America
485,486,Malice
486,487,The Man without a Face
487,488,Manhattan Murder Mystery
488,489,Menace II Society
489,490,Executive Decision
490,491,In the Realm of the Senses
491,492,What Happened Was...
492,493,Much Ado About Nothing
493,494,Mr. Jones
494,495,Mr. Wonderful
495,496,Mrs. Doubtfire
496,497,Naked
497,498,The Next Karate Kid
498,499,The New Age
499,500,No Escape
500,501,North
501,502,Orlando
502,503,A Perfect World
503,504,Philadelphia
504,505,The Piano
505,506,Poetic Justice
506,507,The Program
507,508,The Puppet Masters
508,509,Radioland Murders
509,510,The Ref
510,511,The Remains of the Day
511,512,Renaissance Man
512,513,Rising Sun
513,514,The Road to Wellville
514,515,RoboCop 3
515,516,Robin Hood: Men in Tights
516,517,Romeo Is Bleeding
517,518,Romper Stomper
518,519,Ruby in Paradise
519,520,Rudy
520,521,The Saint of Fort Washington
521,522,Savage Nights
522,523,Schindler's List
523,524,The Scout
524,525,Searching for Bobby Fischer
525,526,Second Best
526,527,The Secret Garden
527,528,Serial Mom
528,529,The Shadow
529,530,Shadowlands
530,531,Short Cuts
531,532,A Simple Twist of Fate
532,533,Sirens
533,534,Six Degrees of Separation
534,535,Sleepless in Seattle
535,536,Sliver
536,537,Blade Runner
537,538,Son in Law
538,539,So I Married an Axe Murderer
539,540,Striking Distance
540,541,Harem
541,542,Super Mario Bros.
542,543,Surviving the Game
543,544,Terminal Velocity
544,545,Thirty Two Short Films About Glenn Gould
545,546,Threesome
546,547,The Nightmare Before Christmas
547,548,The Three Musketeers
548,549,Tombstone
549,550,Trial by Jury
550,551,True Romance
551,552,The War Room
552,553,The Pagemaster
553,554,"Paris, France"
554,555,"The Beans of Egypt, Maine"
555,556,Killer
556,557,Welcome to the Dollhouse
557,558,Germinal
558,559,Chasers
559,560,Cronos
560,561,Naked in New York
561,562,Kika
562,563,Bhaji on the Beach
563,564,Little Big League
564,565,The Slingshot
565,566,Wide Eyed and Legless
566,567,Foreign Student
567,568,"Ciao, Professore!"
568,569,Spanking the Monkey
569,570,The Little Rascals
570,571,À la mode
571,572,Andre
572,573,The Escort
573,574,Princess Caraboo
574,575,The Celluloid Closet
575,576,Café au Lait
576,577,Dear Diary
577,578,I Don't Want to Talk About It
578,579,The Brady Bunch Movie
579,580,Home Alone
580,581,Ghost
581,582,Aladdin
582,583,Terminator 2: Judgment Day
583,584,Dances with Wolves
584,585,Tough and Deadly
585,586,Batman
586,587,The Silence of the Lambs
587,588,Snow White and the Seven Dwarfs
588,589,Beauty and the Beast
589,590,Pinocchio
590,591,Pretty Woman
591,592,Window to Paris
592,593,The Wild Bunch
593,594,Love and a .45
594,595,The Wooden Man's Bride
595,596,A Great Day in Harlem
596,597,Bye Bye Love
597,598,One Fine Day
598,599,Candyman: Farewell to the Flesh
599,600,Century
600,601,Fargo
601,602,Homeward Bound II: Lost in San Francisco
602,603,Heavy Metal
603,604,Hellraiser: Bloodline
604,605,The Pallbearer
605,606,Jane Eyre
606,607,Loaded
607,608,Bread and Chocolate
608,609,The Aristocats
609,610,The Flower of My Secret
610,611,Two Much
611,612,Ed
612,613,Scream of Stone
613,614,My Favorite Season
614,615,A Modern Affair
615,616,Condition Red
616,617,Halfaouine: Boy of the Terraces
617,618,A Thin Line Between Love and Hate
618,619,The Last Supper
619,620,Primal Fear
620,621,Rude
621,622,Carried Away
622,623,All Dogs Go to Heaven 2
623,624,Land and Freedom
624,625,Denise Calls Up
625,626,Theodore Rex
626,627,A Family Thing
627,628,Frisk
628,629,Sgt. Bilko
629,630,Jack & Sarah
630,631,Girl 6
631,632,Diabolique
632,633,"Little Indian, Big City"
633,634,Roula
634,635,Peanuts – Die Bank zahlt alles
635,636,Happy Weekend
636,637,Nelly and Monsieur Arnaud
637,638,Courage Under Fire
638,639,Mission: Impossible
639,640,Cold Fever
640,641,Moll Flanders
641,642,The Superwife
642,643,"301, 302"
643,644,DragonHeart
644,645,Und keiner weint mir nach
645,646,My Mother's Courage
646,647,Eddie
647,648,Yankee Zulu
648,649,Billy's Holiday
649,650,Purple Noon
650,651,August
651,652,James and the Giant Peach
652,653,Fear
653,654,Kids in the Hall: Brain Candy
654,655,Faithful
655,656,Underground
656,657,All Things Fair
657,658,Bloodsport II
658,659,Pather Panchali
659,660,The World of Apu
660,661,Mystery Science Theater 3000: The Movie
661,662,Tarantella
662,663,Space Jam
663,664,Barbarella
664,665,Hostile Intentions
665,666,They Bite
666,667,Some Folks Call It a Sling Blade
667,668,The Run of the Country
668,669,Alphaville
669,670,Coup de Torchon
670,671,Tigrero: A Film That Was Never Made
671,672,The Eye of Vichy
672,673,Windows
673,674,It's My Party
674,675,Country Life
675,676,Operation Dumbo Drop
676,677,The Promise
677,678,Mrs. Winterbourne
678,679,Solo
679,680,Under The Domim Tree
680,681,The Substitute
681,682,True Crime
682,683,Butterfly Kiss
683,684,Feeling Minnesota
684,685,Delta of Venus
685,686,To Cross the Rubicon
686,687,Angus
687,688,Priest Daens
688,689,Faces
689,690,Boys
690,691,The Quest
691,692,Cosi
692,693,Sunset Park
693,694,Mulholland Falls
694,695,The Truth About Cats & Dogs
695,696,Oliver & Company
696,697,Celtic Pride
697,698,Flipper
698,699,Captives
699,700,Of Love and Shadows
700,701,Dead Man
701,702,The Horseman on the Roof
702,703,Switchblade Sisters
703,704,Mouth to Mouth
704,705,The Visitors
705,706,Multiplicity
706,707,"The Haunted World of Edward D. Wood, Jr."
707,708,Two Friends
708,709,The Craft
709,710,The Great White Hype
710,711,Last Dance
711,712,War Stories Our Mother Never Told Us
712,713,Cold Comfort Farm
713,714,"Institute Benjamenta, or This Dream People Call Human Life"
714,715,Heaven's Prisoners
715,716,Original Gangstas
716,717,The Rock
717,718,Getting Away with Murder
718,719,Cemetery Man
719,720,Twister
720,721,Barb Wire
721,722,Le Garçu
722,723,Honeymoon
723,724,Ghost in the Shell
724,725,Thinner
725,726,Spy Hard
726,727,Brothers in Trouble
727,728,A Close Shave
728,729,Force of Evil
729,730,The Stupids
730,731,The Arrival
731,732,The Man from Down Under
732,733,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
733,734,Careful
734,735,Vermont Is for Lovers
735,736,A Month by the Lake
736,737,Gold Diggers: The Secret of Bear Mountain
737,738,Kim
738,739,Carmen Miranda: Bananas Is My Business
739,740,Ashes of Time
740,741,The Jar
741,742,Maya Lin: A Strong Clear Vision
742,743,Stalingrad
743,744,The Phantom
744,745,Striptease
745,746,The Last of the High Kings
746,747,Heavy
747,748,Jack
748,749,I Shot Andy Warhol
749,750,The Grass Harp
750,751,Someone Else's America
751,752,Life is Rosy
752,753,Quartier Mozart
753,754,Touki Bouki
754,755,God's Gift
755,756,Spirits of the Dead
756,757,Babyfever
757,758,Pharaoh's  Army
758,759,Trainspotting
759,760,Til There Was You
760,761,Independence Day
761,762,Stealing Beauty
762,763,The Fan
763,764,The Hunchback of Notre Dame
764,765,The Cable Guy
765,766,Kingpin
766,767,Eraser
767,768,The Gate of Heavenly Peace
768,769,The Nutty Professor
769,770,"I, the Worst of All"
770,771,An Unforgettable Summer
771,772,A Hungarian Fairy Tale
772,773,My Life and Times With Antonin Artaud
773,774,Midnight Dancers
774,775,Somebody to Love
775,776,A Very Natural Thing
776,777,The Old Lady Who Walked in the Sea
777,778,Daylight
778,779,The Frighteners
779,780,Lone Star
780,781,Harriet the Spy
781,782,Phenomenon
782,783,Walking and Talking
783,784,She's the One
784,785,A Time to Kill
785,786,American Buffalo
786,787,Rendezvous in Paris
787,788,Alaska
788,789,Fled
789,790,Kazaam
790,791,Magic Hunter
791,792,Larger Than Life
792,793,A Boy Called Hate
793,794,Power 98
794,795,Two Deaths
795,796,A Very Brady Sequel
796,797,Stefano Quantestorie
797,798,Death in the Garden
798,799,Hedd Wyn
799,800,La Collectionneuse
800,801,Kaspar Hauser
801,802,Regular Guys
802,803,Diebinnen
803,804,The Convent
804,805,The Adventures of Pinocchio
805,806,Joe's Apartment
806,807,The First Wives Club
807,808,Stonewall
808,809,Ransom
809,810,High School High
810,811,Phat Beach
811,812,Foxfire
812,813,Chain Reaction
813,814,Matilda
814,815,Emma
815,816,The Crow: City of Angels
816,817,House Arrest
817,818,Eyes Without a Face
818,819,Bordello of Blood
819,820,Lotto Land
820,821,The Story of Xinghua
821,822,The Day the Sun Turned Cold
822,823,Flirt
823,824,The Big Squeeze
824,825,The Spitfire Grill
825,826,Escape from L.A.
826,827,Cyclo
827,828,Basquiat
828,829,Tin Cup
829,830,Dingo
830,831,The Ballad of Narayama
831,832,Every Other Weekend
832,833,Mille bolle blu
833,834,Crows and Sparrows
834,835,The Godfather
835,836,Maybe... Maybe Not
836,837,Police Story 3: Supercop
837,838,Manny & Lo
838,839,Wife
839,840,Small Faces
840,841,Bound
841,842,Carpool
842,843,Death in Brunswick
843,844,Kansas City
844,845,Gone Fishin'
845,846,Lover's Knot
846,847,Vive L'Amour
847,848,Shadow of Angels
848,849,Killer: A Journal of Murder
849,850,Nothing to Lose
850,851,Project S
851,852,Girls Town
852,853,Bye-Bye
853,854,The Relic
854,855,The Island of Dr. Moreau
855,856,First Kid
856,857,The Trigger Effect
857,858,Sweet Nothing
858,859,Bogus
859,860,Bulletproof
860,861,Talk of Angels
861,862,The Land Before Time III: The Time of the Great Giving
862,863,1-900
863,864,Baton Rouge
864,865,Halloween: The Curse of Michael Myers
865,866,Twelfth Night
866,867,Mother Night
867,868,Liebelei
868,869,Venice
869,870,Wild Reeds
870,871,For Whom the Bell Tolls
871,872,The Philadelphia Story
872,873,Singin' in the Rain
873,874,An American in Paris
874,875,Funny Face
875,876,Breakfast at Tiffany's
876,877,Vertigo
877,878,Rear Window
878,879,It Happened One Night
879,880,Gaslight
880,881,The Gay Divorcee
881,882,North by Northwest
882,883,The Apartment
883,884,Some Like It Hot
884,885,Charade
885,886,Casablanca
886,887,The Maltese Falcon
887,888,My Fair Lady
888,889,Sabrina
889,890,Roman Holiday
890,891,The Little Princess
891,892,Meet Me in St. Louis
892,893,The Wizard of Oz
893,894,Gone with the Wind
894,895,My Favorite Year
895,896,Sunset Boulevard
896,897,Citizen Kane
897,898,2001: A Space Odyssey
898,899,Golden Earrings
899,900,All About Eve
900,901,The Women
901,902,Rebecca
902,903,Foreign Correspondent
903,904,Notorious
904,905,Spellbound
905,906,An Affair to Remember
906,907,To Catch a Thief
907,908,Father of the Bride
908,909,The Band Wagon
909,910,Ninotchka
910,911,Love in the Afternoon
911,912,Gigi
912,913,The Reluctant Debutante
913,914,The Adventures of Robin Hood
914,915,The Mark of Zorro
915,916,Laura
916,917,The Ghost and Mrs. Muir
917,918,Lost Horizon
918,919,Top Hat
919,920,To Be or Not to Be
920,921,My Man Godfrey
921,922,Giant
922,923,East of Eden
923,924,The Thin Man
924,925,His Girl Friday
925,926,Around the World in Eighty Days
926,927,It's a Wonderful Life
927,928,Mr. Smith Goes to Washington
928,929,Bringing Up Baby
929,930,Penny Serenade
930,931,The Scarlet Letter
931,932,Lady of Burlesque
932,933,Of Human Bondage
933,934,Angel on My Shoulder
934,935,Little Lord Fauntleroy
935,936,They Made Me a Criminal
936,937,The Inspector General
937,938,Angel and the Badman
938,939,The 39 Steps
939,940,A Walk in the Sun
940,941,The Outlaw
941,942,Night of the Living Dead
942,943,The African Queen
943,944,Beat the Devil
944,945,Cat on a Hot Tin Roof
945,946,The Last Time I Saw Paris
946,947,Meet John Doe
947,948,Algiers
948,949,Something to Sing About
949,950,A Farewell to Arms
950,951,Moonlight Murder
951,952,Nothing Personal
952,953,"Yes, Madam"
953,954,Dangerous Ground
954,955,Picnic
955,956,Madagascar Skin
956,957,The Pompatus of Love
957,958,Small Wonders
958,959,Fly Away Home
959,960,Bliss
960,961,Grace of My Heart
961,962,Brother of Sleep
962,963,Maximum Risk
963,964,Michael Collins
964,965,The Rich Man's Wife
965,966,Infinity
966,967,Big Night
967,968,Last Man Standing
968,969,Caught
969,970,Set It Off
970,971,2 Days in the Valley
971,972,Curdled
972,973,L'associé
973,974,Ed's Next Move
974,975,Extreme Measures
975,976,The Glimmer Man
976,977,D3: The Mighty Ducks
977,978,The Chamber
978,979,The Apple Dumpling Gang
979,980,"Davy Crockett, King of the Wild Frontier"
980,981,Escape to Witch Mountain
981,982,The Love Bug
982,983,Herbie Rides Again
983,984,Old Yeller
984,985,The Parent Trap
985,986,Pollyanna
986,987,Homeward Bound: The Incredible Journey
987,988,The Shaggy Dog
988,989,Swiss Family Robinson
989,990,That Darn Cat!
990,991,"20,000 Leagues Under the Sea"
991,992,Cool Runnings
992,993,Angels in the Outfield
993,994,Cinderella
994,995,Winnie the Pooh and the Blustery Day
995,996,The Three Caballeros
996,997,The Sword in the Stone
997,998,So Dear to My Heart
998,999,Robin Hood: Prince of Thieves
999,1000,Mary Poppins
1000,1001,Dumbo
1001,1002,Pete's Dragon
1002,1003,Bedknobs and Broomsticks
1003,1004,Alice in Wonderland
1004,1005,The Fox and the Hound
1005,1006,Freeway
1006,1007,The Sound of Music
1007,1008,Die Hard
1008,1009,The Lawnmower Man
1009,1010,Unhook the Stars
1010,1011,Synthetic Pleasures
1011,1012,The Secret Agent
1012,1013,Secrets & Lies
1013,1014,That Thing You Do!
1014,1015,To Gillian on Her 37th Birthday
1015,1016,Surviving Picasso
1016,1017,Love Is All There Is
1017,1018,Beautiful Thing
1018,1019,The Long Kiss Goodnight
1019,1020,The Ghost and the Darkness
1020,1021,Looking for Richard
1021,1022,Trees Lounge
1022,1023,The Proprietor
1023,1024,Normal Life
1024,1025,Get on the Bus
1025,1026,Shadow Conspiracy
1026,1027,Jude
1027,1028,Everyone Says I Love You
1028,1029,Bitter Sugar
1029,1030,Romeo + Juliet
1030,1031,Swingers
1031,1032,Sleepers
1032,1033,The Sunchaser
1033,1034,Johns
1034,1035,Aladdin and the King of Thieves
1035,1036,The Woman in Question
1036,1037,Shall We Dance
1037,1038,A Damsel in Distress
1038,1039,Crossfire
1039,1040,"Murder, My Sweet"
1040,1041,Macao
1041,1042,For the Moment
1042,1043,Willy Wonka & the Chocolate Factory
1043,1044,The Sexual Life of the Belgians
1044,1045,The Innocents
1045,1046,Sleeper
1046,1047,Bananas
1047,1048,A Fish Called Wanda
1048,1049,Life of Brian
1049,1050,Victor/Victoria
1050,1051,The Candidate
1051,1052,The Great Race
1052,1053,Bonnie and Clyde
1053,1054,The Old Man and the Sea
1054,1055,Dial M for Murder
1055,1056,Madame Butterfly
1056,1057,Dirty Dancing
1057,1058,Reservoir Dogs
1058,1059,Platoon
1059,1060,Weekend at Bernie's
1060,1061,Basic Instinct
1061,1062,The Doors
1062,1063,The Crying Game
1063,1064,Glengarry Glen Ross
1064,1065,Sophie's Choice
1065,1066,E.T. the Extra-Terrestrial
1066,1067,The Search for One-eye Jimmy
1067,1068,A Christmas Carol
1068,1069,Days of Thunder
1069,1070,Top Gun
1070,1071,American Strays
1071,1072,Rebel Without a Cause
1072,1073,A Streetcar Named Desire
1073,1074,Children of the Corn IV: The Gathering
1074,1075,The Leopard Son
1075,1076,Charm's  Incidents
1076,1077,Bird of Prey
1077,1078,Microcosmos
1078,1079,Palookaville
1079,1080,The Associate
1080,1081,The Funeral
1081,1082,The Sleepover
1082,1083,A Single Girl
1083,1084,The Eighth Day
1084,1085,North Star
1085,1086,Drunks
1086,1087,The People vs. Larry Flynt
1087,1088,Glory Daze
1088,1089,A Perfect Candidate
1089,1090,On Golden Pond
1090,1091,The Return of the Pink Panther
1091,1092,Drop Dead Fred
1092,1093,The Abyss
1093,1094,The Fog
1094,1095,Escape from New York
1095,1096,The Howling
1096,1097,Jean de Florette
1097,1098,Manon of the Spring
1098,1099,Johnny 100 Pesos
1099,1100,Private Benjamin
